gene	HGNC.symbol	Chimp.Mean.Expression	Human.Mean.Expression	Chimp.Overdispersion	Human.Overdispersion	Chimp.Mean.Adjusted.Dispersion	Human.Mean.Adjusted.Dispersion	Chimp.SE	Human.SE	P	q.value
ENSG00000104960	PTOV1	-17.4894858023087	-17.5180308867698	0.133925245866058	0.130763762229715	0.280409179136911	0.3044553628944	0.19833858735117352	0.27202329132099007	0.9352	0.4968653645184823
ENSG00000269352	PTOV1-AS2	-18.4679716204832	-18.3416282436066	0.664136343965514	0.429005992360189	1.79040732220762	1.46108818881233	0.13872860408091098	0.24251076415771286	0.154	0.20705122910074156
ENSG00000039650	PNKP	-18.1295077876867	-18.4452378591986	0.1217614033518	0.0974822988552245	0.146598810332037	-0.0316979754016091	0.17095967497634132	0.1593395225917395	0.5421	0.38898721941638653
ENSG00000204673	AKT1S1	-17.644076296455	-17.6422390129998	0.0333902762041489	0.0791349835201992	-1.11023979943353	-0.197433483087841	0.2184509066401874	0.4327368420151446	0.1259	0.1872046892796798
ENSG00000104946	TBC1D17	-17.7704974017237	-17.6532991491327	0.11585411212505	0.0894341648489003	0.132162986830441	-0.0749523955239071	0.2046407614346695	0.17806281314849307	0.4015	0.33701363834384107
ENSG00000213024	NUP62	-18.6251341515915	-18.5244878147617	0.0324584293352244	0.0236109199033535	-1.26576048938638	-1.45928758475284	0.304806724059254	0.22892922791311235	0.6298	0.4171808473508812
ENSG00000169136	ATF5	-18.5587417120458	-18.4957299131284	0.106798575164645	0.25312192860521	-0.057038678162936	0.916536067136384	0.20110367076022795	0.5281204092422913	0.1927	0.2338879646662612
ENSG00000161643	SIGLEC16	-19.7062833438629	-21.158945284066	0.731569817141814	0.349965759682584	1.4375931195611	0.156855285460086	0.24101935453574608	0.27886806115843665	0.006	0.03387713635884758
ENSG00000105053	VRK3	-19.4970943565764	-19.6071295070613	0.0448878747976806	0.0560012615006665	-1.25294908512587	-0.873215940204037	0.2556845058903428	0.26177794764936163	0.2518	0.2675592360687636
ENSG00000142528	ZNF473	-20.3012448191983	-20.760103599446	0.359295111555924	0.129574912451764	0.402488715017079	-0.627587801515725	0.6253992073007218	0.47057943069061586	0.3152	0.2989035984835463
ENSG00000105357	MYH14	-17.4233775957581	-17.5122584868997	0.158594593387388	0.10052712909097	0.451429997479868	0.0415492527844519	0.21681244976050373	0.19507487851918096	0.2017	0.23911441750157733
ENSG00000131398	KCNC3	-21.1208942516564	-20.587016244831	0.167682239624554	0.257316543146011	-0.843998201021926	0.156065521697799	0.2874760102823722	0.30931392106041283	0.0165	0.06123662613813275
ENSG00000131408	NR1H2	-16.9945140895969	-17.0816814646682	0.037449168147468	0.0419920250081974	-0.967662853924401	-0.819567406867035	0.3591770636950197	0.19665564658535956	0.6904	0.4340758194602413
ENSG00000131401	NAPSB	-21.6048646951567	-21.6534099316941	1.43362890063769	0.409771887385542	1.04069427581059	0.0838153490415918	0.6638334375281627	0.21183036534437116	0.281	0.28210999844054646
ENSG00000062822	POLD1	-19.8975602336093	-19.4942508483949	0.134924244585968	0.112789271379782	-0.355904339101479	-0.132485622817429	0.15294191854722272	0.27808378025777314	0.5214	0.38145727619075903
ENSG00000086967	MYBPC2	-21.4090885117747	-21.7872259940235	1.78059039261714	1.62098218348591	1.3609787564804	1.40146524846138	0.32241915450418274	0.9851197875828729	0.9234	0.49391584241216857
ENSG00000142530	FAM71E1	-17.8584613327563	-20.5259686586444	0.126009078127451	0.143534903598763	0.212943974199133	-0.393034671229924	0.25612175288113453	0.26732606803716236	0.0073	0.03820588156025588
ENSG00000161671	EMC10	-17.1354320813844	-17.7496940632332	0.0828179268435653	0.0580898804647189	-0.180512576479102	-0.505125230650371	0.3025716923315726	0.16270484206489463	0.2926	0.288243427877891
ENSG00000161677	JOSD2	-17.5150734137005	-17.896857207102	0.125791844000646	0.144382272707743	0.217285206605285	0.40597539773057	0.2984612880398099	0.1746614402978304	0.6102	0.41092647934315174
ENSG00000131409	LRRC4B	-20.1307714336371	-20.7498389584202	0.282903993257417	0.272923147384408	0.259455292806765	0.123056884356778	0.22884337340163613	0.19880440376986533	0.6751	0.43047772975792076
ENSG00000235034	C19orf81	-18.951088782006	-21.0985306765076	0.51081602962383	1.34368813603913	1.39299954679363	1.53246012847113	0.3748251268622073	0.2605071286537796	0.6987	0.4367785565227835
ENSG00000105472	CLEC11A	-18.4384960047828	-18.8632072659113	0.404199299564966	0.475995693108289	1.29937189854621	1.48475739195784	0.23711498543581916	0.2711169397174512	0.5485	0.3915369199132306
ENSG00000167747	C19orf48	-19.4804696291603	-19.4371544811978	0.166945783267912	0.197829960415509	0.0677568494435039	0.449426471243271	0.22430756445936695	0.22496816613764126	0.2608	0.2717891959334221
ENSG00000142515	KLK3	-27.1357598593605	-23.1023410187462	5.45112523048775	25.0992135488541	0.10895742240493	3.67098513086983	1.0073003135581386	2.882228913090963	0.1517	0.20568805242199276
ENSG00000167751		-27.6913882501194	-23.8350134266157	3.1230777222214	17.1768318930272	-0.664457122217542	3.09010161361073	3.6975160053629623	2.422394172601632	0.1912	0.2326833515798561
ENSG00000167757	KLK11	-20.5452400844739	-22.5325888594796	0.476499597633385	0.795464782013561	0.538567971186196	0.403510529228837	0.17264409225414656	0.3130115439363982	0.6178	0.4135741120438719
ENSG00000129437	KLK14	-19.6822088417466	-21.0005135190521	0.689557491386568	0.322240351634058	1.39090737411652	0.154691671973777	0.28898120483496387	0.43639574165195166	0.0161	0.06050308456919211
ENSG00000142544	CTU1	-19.5329971338357	-19.6443496248697	0.179225670437687	0.407877903592417	0.115748032931271	1.09734185747205	0.2179847330075405	0.2601413781542186	0.009	0.04334280681205499
ENSG00000129450	SIGLEC9	-21.4199828299765	-20.8751978724767	0.286409485949825	0.451040815878702	-0.472134850637781	0.556856320643194	0.23412972787184938	0.2676390670229247	0.031	0.08779824506334666
ENSG00000105383	CD33	-22.7740253960304	-21.057818891673602	0.54874626782823	0.45793666759569	-0.485569892429765	0.476678184402278	0.27379718661695	0.15975727945524484	0.0049	0.03003350047784821
ENSG00000186806	VSIG10L	-20.9191243897658	-21.4367757573486	0.660314171860775	0.215150065396666	0.640912085988805	-0.462949207563359	0.30493230025975665	0.2364889238891131	0.0583	0.1245132053084861
ENSG00000105379	ETFB	-15.1939586233085	-15.00022374869	0.122028930838441	0.072873179977283	0.144647124352672	-0.359864265053531	0.1934116037498419	0.19713050315988093	0.1201	0.18232555133987013
ENSG00000160318	CLDND2	-20.7608283531338	-20.4394912794901	0.501361619534165	0.447821391563625	0.45854290605394	0.793459739023451	0.2470768126507846	0.48081808304778917	0.5492	0.391650879989305
ENSG00000105374	NKG7	-19.3793801707306	-19.6954236364775	0.937902472282401	0.589410788238383	1.83704746605942	1.44342461318242	0.19181394183443884	0.2980022281617901	0.2159	0.24845330809817004
ENSG00000142512	SIGLEC10	-21.4243982959523	-20.5024734771929	0.845987327573606	1.1013054317236	0.608584196001196	1.65792460092047	0.3232248648499342	0.37825197325472787	0.0814	0.14971719085875076
ENSG00000105497	ZNF175	-20.1462705052299	-20.1799954310381	0.212029485427938	0.0581591563732587	-0.0373381890145341	-1.10929433232668	0.24274559111716948	0.20607985259429917	0.0191	0.06670991407016746
ENSG00000254415	SIGLEC14	-21.1072977504969	-20.4872751208996	0.56358160751577	0.575652111133692	0.375840276695447	1.01775068654496	0.3112317561736044	0.31518925139185705	0.1423	0.19837937366397615
ENSG00000182310	SPACA6	-19.7426009037223	-19.4558398187256	0.846910027231052	0.298576003526424	1.56490042079834	0.854502782356487	0.24611309944697402	0.19894180724333924	0.0219	0.07240749284160033
ENSG00000105509	HAS1	-21.0163796060383	-21.3816545009733	3.29255518757043	1.34724564095077	2.19212742538367	1.3972269796535	0.4275459005971172	0.29831840807237575	0.2014	0.2389647374607309
ENSG00000171051	FPR1	-20.1018255304264	-19.541769538891	0.856100125673338	0.397763951922481	1.38224518084727	1.11119609955605	0.26288677595704985	0.23686073603946256	0.371	0.3243565688525156
ENSG00000187474	FPR3	-20.7217380349271	-20.6457029146221	0.708798607910877	0.57074845420328	0.828310240989097	0.91940825530839	0.2885282803747111	0.33811707319263984	0.8281	0.47076897525077466
ENSG00000161551	ZNF577	-20.9524172962769	-19.7675256398728	0.120662295181745	0.164986093186059	-1.07789004132322	0.136725958704111	0.21695153709433052	0.2174473867843701	1e-4	0.0023391356057299523
ENSG00000198093	ZNF649	-19.7349133398174	-20.0130004792714	0.0431015786146947	0.0780246877334078	-1.40906516655385	-0.734614908212953	0.4983084308496578	0.35995492868249096	0.0728	0.1409090548735134
ENSG00000176024	ZNF613	-19.9838483447675	-20.2632265657102	0.0776165526892476	0.0284201913560102	-0.95580688343403	-1.86801808907837	0.52057234210683	0.3095962535595696	0.0363	0.09612523300527992
ENSG00000256683	ZNF350	-20.2070028637926	-20.154011155077	0.112383703105345	0.0403944692883449	-0.705763772956803	-1.46092511964941	0.3243148929382568	0.3785963182807226	0.1534	0.20686429698410155
ENSG00000197619	ZNF615	-19.487698395099	-19.7364566166218	0.0770122979614112	0.0361721296706823	-0.709077621699706	-1.36615790342148	0.4577819274534623	0.23353927525610493	0.2782	0.2809807203717688
ENSG00000256087	ZNF432	-19.5991180518019	-19.6295391583637	0.138574292091298	0.0765835580816201	-0.172299919769048	-0.56914599527948	0.9508463313425122	0.46181203408461974	0.725	0.4446902910821791
ENSG00000197608	ZNF841	-19.6553137927056	-19.696359774184	0.330662989632251	0.301965508828179	0.669653304667358	0.774195627575335	0.2487956459858618	0.257493576453771	0.7779	0.4576273693610051
ENSG00000204611	ZNF616	-20.367832745932	-20.4405197767865	0.0749018077677342	0.049918967032293	-1.20466950132484	-1.40110830806751	0.35589843185957626	0.34790107493862793	0.6587	0.4255381850401459
ENSG00000196267	ZNF836	-20.8119701965116	-20.7478866981214	0.145743599126706	0.0786127207091327	-0.80743433983199	-1.12051155327196	0.3485123420406322	0.37964498329184765	0.5368	0.38724484421254224
ENSG00000105568	PPP2R1A	-16.117830170474	-15.9759795269168	0.17144881146083	0.0349835220658132	0.551633907893361	-1.02309320962242	0.28496829523556705	0.18128116945449893	0.0071	0.03761719309245534
ENSG00000196214	ZNF766	-19.8646649037237	-20.0025689031769	0.0557684065734064	0.033880843124783	-1.22142591574863	-1.56360823453905	0.3985687073197182	0.24630944683317205	0.417	0.34323560381960583
ENSG00000198464	ZNF480	-20.0938657646502	-19.4159871781668	0.111861047202658	0.0309293888511328	-0.648666678878141	-1.39889672921187	0.36783571563392453	0.24851743088685385	0.0093	0.04423004545772362
ENSG00000167554	ZNF610	-21.0002974942419	-20.7823203137717	0.162023944899963	0.137174324028742	-0.810425352884858	-0.582909543893053	0.24500751473487045	0.35420167301797756	0.5924	0.4059760401129254
ENSG00000221923	ZNF880	-20.0824398819494	-19.440142683305	0.256167141347237	0.083203241451181	0.18592409517033	-0.417739576060483	0.27080682857285304	0.21869003963295452	0.0336	0.09205943094678391
ENSG00000269834	ZNF528-AS1	-20.9267954262397	-19.8593599209817	0.267437355990612	0.156863681211619	-0.267323099213373	0.0410704891659279	0.27778440406473703	0.2666563655494665	0.2629	0.2731085690626026
ENSG00000167555	ZNF528	-19.9157202505759	-19.5981645104528	0.0422588751768378	0.234460527369204	-1.52672949500688	0.562170599307035	0.4205862729676066	0.21276337108920332	1e-4	0.0023391356057299523
ENSG00000198482	ZNF808	-19.4157413449643	-19.6489559992559	0.162070978602983	0.0632339026072382	0.065970496010735	-0.768711328194058	0.37835115178741424	0.18122115404375783	0.1649	0.21547158967727822
ENSG00000167562	ZNF701	-19.8525381246213	-20.6227339245868	0.20767457577828	0.0361479525767832	0.0999612515656998	-1.826897101167	0.24512476703504446	0.21413994329813937	1e-4	0.0023391356057299523
ENSG00000123870	ZNF137P	-21.1373037754792	-20.6871946387787	1.09344363333661	0.168007346032046	1.02186894642796	-0.326989421332115	0.5003663036935534	0.22174642433044972	0.001	0.010563838219425591
ENSG00000167766	ZNF83	-21.7549765700036	-20.9997965989558	0.430387104148544	0.271030288346623	-0.240127793698904	-0.0180043338071241	0.47920789995384133	0.20035999872755897	0.4259	0.3469433814154363
ENSG00000182986	ZNF320	-19.9563643293792	-19.5875783627012	0.097005652793323	0.0668513192553936	-0.717928110249706	-0.688622631347833	0.24135407794002223	0.1886544166133022	0.9059	0.4895588249270472
ENSG00000213793	ZNF888	-20.3811986106811	-21.1652989690488	0.280515474216722	0.121760972008624	0.107829877110523	-0.902076176601028	0.18916703172219648	0.35489286884128	0.0154	0.058869763026697795
ENSG00000170949	ZNF160	-19.3710381203826	-19.2929069111305	0.104074891661991	0.23886299354562401	-0.357961265836324	0.686839431334112	0.34604334964776357	0.28139257567423126	0.031	0.08779824506334666
ENSG00000170954	ZNF415	-18.0506639613442	-18.9997204015931	0.100011894989119	0.0676394067333236	-0.0371559611017824	-0.496053854443022	0.2576444312448355	0.23951476730641946	0.0965	0.16293546837752143
ENSG00000197928	ZNF677	-20.5337761436735	-20.2338306060811	0.0440840233275502	0.0561161636087606	-1.8348176750279	-1.17239907783049	0.36639274968344615	0.24965193309174527	0.0858	0.1535393273007005
ENSG00000241015	TPM3P9	-22.8843779300328	-20.284466191117	0.778464364899004	0.206330579221745	-0.185236288949492	0.103166060257458	0.24719230928791364	0.24989446258513995	0.2582	0.27051440453906955
ENSG00000160336	ZNF761	-20.1885798091684	-19.9613162051624	0.0830991893232665	0.163973191869758	-0.997343345313612	0.0339217114518922	0.2771582471436457	0.2777609491911346	0.0174	0.06297937949827444
ENSG00000130844	ZNF331	-19.1973084026411	-19.4979108022069	0.709695511332023	0.440910362388866	1.63277929280329	1.22954923545742	0.685808909338492	0.6968779920148702	0.6631	0.4271829144045922
ENSG00000179820	MYADM	-17.080604036175	-16.6310610338151	0.126242965256636	0.154886512993686	0.243829174786805	0.486084604304184	0.2826238181169491	0.251295553913972	0.5224	0.3819044812239802
ENSG00000187116	LILRA5	-21.3293217052664	-20.2678164626156	1.02928594991449	0.706556559671208	0.855899081155215	1.3428758390888	0.26260097981026564	0.3659095371014113	0.313	0.2978441078047346
ENSG00000088053	GP6	-20.6803547433295	-21.2958984426238	1.27784342061284	0.732114358338876	1.44272236144991	0.828054648552063	0.3582856566360771	0.4117147804324934	0.3167	0.29958246000329397
ENSG00000160439	RDH13	-18.5977340786207	-18.7949462914807	0.0823244611249262	0.0631939299566901	-0.327465482900392	-0.520617503638586	0.18456320152230413	0.26582315586029626	0.5234	0.38235102119766595
ENSG00000131037	EPS8L1	-21.3301175851846	-21.5514879757151	2.02809487258822	0.223483843622777	1.53369923651882	-0.477257014245654	0.7535500951926734	0.25082875733051985	0.0162	0.06071299761836848
ENSG00000125503	PPP1R12C	-16.1494696139455	-16.0179300881658	0.111822926946893	0.0922156415795501	0.125494310230902	-0.0517701288988945	0.2919850987199689	0.2144362863757164	0.6226	0.4154084564529664
ENSG00000105048	TNNT1	-16.7243134073662	-16.5396743313049	1.1051530698707701	0.401695337727535	2.4239810604914	1.43759000939222	0.3818857650986417	0.18827204978111142	0.0225	0.07343797831942872
ENSG00000167646	DNAAF3	-18.3031051388334	-18.518656649426	0.788280371221472	0.686978372594219	1.98903779567125	1.91206581155362	0.2327615728837327	0.2468918262386184	0.8	0.4631015946697683
ENSG00000267577		-20.1518217864604	-19.4116637457722	0.707811484811372	0.878831953998233	1.16508423239137	1.94949183280732	1.3560859680908615	0.19125471526045182	0.0505	0.11557120245681399
ENSG00000080031	PTPRH	-21.5671721388895	-20.4880657525804	0.537143277989736	0.857359577314859	0.0787152350876706	1.41565900845911	0.22038461708480167	0.2684748897251335	0.0048	0.02965847409529298
ENSG00000105063	PPP6R1	-18.261143473341	-18.0402268671131	0.0423869670540347	0.0432652612088913	-0.927940777000797	-0.803749054843084	0.26855520279489653	0.22680457772901724	0.7135	0.44117796878112425
ENSG00000133265	HSPBP1	-17.4690221261095	-17.4266429402582	0.0531420230491716	0.0610454410889291	-0.643425635102444	-0.455236156863241	0.3270600121134307	0.22277964670756137	0.6264	0.41611549195427266
ENSG00000160469	BRSK1	-20.3753904752247	-20.0154227506041	0.441589035896359	0.234721483171961	0.565039083341046	0.365559440038889	0.3297484677140311	0.16754140317460126	0.5709	0.39871156706560523
ENSG00000133247	KMT5C	-19.5055574331067	-19.7139078114608	0.297452053348969	0.247177305156152	0.634462146853858	0.566062189955752	0.16897082062995192	0.35556860190480616	0.8361	0.47246579811465816
ENSG00000108107	RPL28	-17.1517626371595	-16.1266148511425	0.140749509679067	0.18195246258671	0.348936079837829	0.632786363163876	0.17669835954070415	0.19251211578632987	0.3542	0.31745786325500774
ENSG00000108106	UBE2S	-18.9828379608992	-19.9746740100228	0.0363580780696683	0.161679670245141	-1.26015624318896	0.0131141734180453	0.28530041204098866	0.1541444752017629	1e-4	0.0023391356057299523
ENSG00000063241	ISOC2	-18.3936968148653	-18.1086147572429	0.0650153793078737	0.0883619007189087	-0.520152424849412	-0.0948259047399693	0.3573291967887824	0.20976560392938984	0.2667	0.274814436646935
ENSG00000231274	SBK3	-19.2204537586042	-19.0642210537784	0.829145093015802	0.539731203130047	1.77919227622188	1.56606540094115	0.7268297688012519	0.269904379048238	0.738	0.44751514914596524
ENSG00000197483	ZNF628	-20.1386877561663	-19.7257140647066	0.0810777849034003	0.0882967806641354	-0.99453041270099	-0.468757931805695	0.21176150662336996	0.19856062732754967	0.0901	0.15726471754929694
ENSG00000090971	NAT14	-18.8605093310253	-19.3152602030516	0.152811317541954	0.164387920163865	0.215033458528971	0.305867842445742	0.2727034115040455	0.21757679468802996	0.7981	0.4628388059908368
ENSG00000179954	SSC5D	-20.5200131450657	-20.348922921945	0.489382538146914	0.469747175595604	0.58060756975458	0.891249750598944	0.22315781438638221	0.22516762975964077	0.3489	0.31550371778398295
ENSG00000187550	SBK2	-18.5759104904498	-19.9869152801127	1.07260243823619	0.845104929727669	2.24552353140357	1.66081842409732	0.806108285102498	0.21155489867769778	0.5028	0.3743407063688859
ENSG00000179943	FIZ1	-19.5529945331126	-19.3640166673211	0.0867519533211536	0.0372658009485987	-0.618929490385907	-1.19463713610027	0.2373506281250345	0.22754598413335322	0.0615	0.12816336632485836
ENSG00000171443	ZNF524	-17.8093481257014	-17.9354001998783	0.0989271550164855	0.141752319116531	-0.0269192577062531	0.387025870555904	0.34477195250079357	0.3152356975510944	0.371	0.3243565688525156
ENSG00000261221	ZNF865	-18.3508937501453	-18.2840287369654	0.059977140137362	0.0357642953755851	-0.593992184187953	-1.01765992422424	0.21190538403614795	0.20141078589380315	0.1446	0.20004479687192522
ENSG00000179922	ZNF784	-18.3576951412436	-18.352110441291	0.136747497749517	0.0548753008396156	0.229128351817568	-0.596382216877848	0.2791824262828767	0.2761104276911873	0.0653	0.13173127951283298
ENSG00000213015	ZNF580	-18.1498350504215	-18.2480204086521	0.122543140165896	0.0887709969381096	0.14985304101182	-0.104928689417634	0.2731577828207039	0.35467476036511797	0.549	0.391650879989305
ENSG00000171425	ZNF581	-18.819797684523	-18.7320292274123	0.0816040257291661	0.145109809164833	-0.399875987473839	0.322756836076543	0.16933691950485313	0.22735728927271134	0.0424	0.10534222834821999
ENSG00000173581	CCDC106	-18.6400279972855	-18.5731045668415	0.0893571495887383	0.0531315568753572	-0.257225177155566	-0.6549478946156	0.3238213996714966	0.19072708116081147	0.3106	0.29670988002094545
ENSG00000063244	U2AF2	-17.3421536857825	-17.3123800515495	0.0743183244421788	0.0362186524125369	-0.302147104019513	-0.973076742649898	0.24294425938025688	0.30366572798337277	0.0961	0.16269949267092723
ENSG00000267523		-19.2415907267294	-18.5633773090377	1.4284155527749	0.955053412267542	2.31467071452011	2.23545191787848	0.1480907075572922	2.744642968077036	0.7211	0.44392149447301876
ENSG00000063245	EPN1	-16.6115379880246	-16.6333316421107	0.134218569921896	0.0582143661539482	0.316513359248918	-0.492445268468414	0.26870753336283687	0.2096245231478631	0.0418	0.10449329438726472
ENSG00000255238	RFPL4AP1	-19.9575048189576	NA	2.33993573393011	NA	2.46456171845861	NA	2.916129087022366	NA	NA	NA
ENSG00000167685	ZNF444	-18.0582564135986	-18.3249736528259	0.0718453557617022	0.123993258765264	-0.369137478631747	0.221521701661962	0.23229207120324105	0.1961097482945183	0.0334	0.09198788944343547
ENSG00000131848	ZSCAN5A	-20.9399853552986	-20.7549221278239	0.0561288462906206	0.0350909597987988	-1.83612106317457	-1.93102105297927	0.35833386966827596	0.3746158823505848	0.8274	0.4705445723830093
ENSG00000240225	ZNF542P	-19.8374714430227	-18.9863313768048	0.133156712168724	0.0811708319520669	-0.336268475603533	-0.310682639375308	0.3744900031804821	0.1684538190299033	0.9196	0.49296394299932134
ENSG00000018869	ZNF582	-19.9661196586792	-20.3047032981746	0.0476525741681723	0.0519704929430443	-1.43405650607312	-1.28640931031337	0.26857392449010686	0.21656682954221576	0.6428	0.42068645984467523
ENSG00000267454	ZNF582-AS1	-18.9928955604669	-20.1033207349473	0.122245370851085	0.181261489039401	-0.0509426665509478	0.064705307957118	0.3091544960109242	0.32415646365361633	0.6289	0.4168657546394301
ENSG00000198440	ZNF583	-21.1045691177894	-21.1240132960459	0.0905160806661559	0.0449497283228903	-1.45141794737197	-1.87799194199168	0.23018837614183923	0.3517754028913703	0.2565	0.2697607511296856
ENSG00000198046	ZNF667	-20.7896190818809	-20.5303028758375	0.0580143806407452	0.128408457891786	-1.71530676479939	-0.506850993769183	0.2930273336337573	0.26946572381196987	0.0098	0.045909519804013206
ENSG00000166770	ZNF667-AS1	-20.0611106294119	-19.8609207542369	0.090674336294886193	0.211655266945683	-0.84148003159198	0.339868912830926	0.4233924766925379	0.1819240086323402	0.0055	0.032163114578786844
ENSG00000196263	ZNF471	-19.2951026284322	-19.9081794841528	0.533720632087555	0.143059962662654	1.30846400885297	-0.0756600018762368	0.22759115728188298	0.222498123072521	0.0126	0.05264334105629426
ENSG00000196867	ZFP28	-19.9541676326118	-20.2500962835465	0.0948177664742094	0.0342465326419716	-0.739546654445317	-1.67467113347099	0.2550917884942518	0.2902237063029179	0.0613	0.1281348623513263
ENSG00000197016	ZNF470	-20.4136169049438	-20.848124225456	0.101954026087423	0.0474637428990684	-0.923661872994682	-1.68018195704742	0.23450602223713468	0.33107384064866185	0.0159	0.06001384908092885
ENSG00000127903	ZNF835	-19.8931901108952	-20.3425989967213	0.213017153397687	0.105781433928682	0.103144513929526	-0.596132482768382	1.142818537123322	0.2569856184507731	0.107	0.17168578601272244
ENSG00000268713		-18.7147005050131	-19.3752223704579	0.321143119192104	0.317629382494473	1.00094524721326	0.944348249857798	0.29657494296984455	0.26576948316922216	0.8777	0.48303281187071634
ENSG00000197714	ZNF460	-20.9003401926663	-20.9898573401473	0.136422079399031	0.141336875685005	-0.925241839188594	-0.663936642605054	0.2610107920332745	0.3869138748782814	0.5571	0.39464456026981254
ENSG00000268205		-18.3695200991202	-18.5153762335376	0.23350054443964	0.214305031476322	0.762320815805499	0.747586858702795	0.28948503922442126	0.25293107532302944	0.9616	0.5030794695702983
ENSG00000131845		-19.0794262784551	-19.3079332507105	0.0342727246406396	0.0704829367850153	-1.35304299795788	-0.53857990907499	0.24828524324248194	0.23735658949192062	0.0117	0.050351430892302186
ENSG00000152433	ZNF547	-20.4199410201167	-20.5725749645478	0.140103575127478	0.135599140389718	-0.609598350982397	-0.476339190747935	0.47142533528876795	0.3643894600344746	0.8176	0.46779559798085213
ENSG00000256060	TRAPPC2B	-19.4012186790286	-19.3927431895508	0.0810241154125142	0.139241613513669	-0.621122615442769	0.11365502734467	0.27650153971654823	0.3048108350608143	0.1023	0.16818625461404538
ENSG00000188785	ZNF548	-19.8316273258095	-19.7227702822129	0.0402446337021188	0.0645276873998958	-1.52963633491628	-0.781010172272969	0.48855499164665395	0.3215031688006153	0.1809	0.22619271188455498
ENSG00000186272	ZNF17	-19.4862972663246	-20.0631412244795	0.0540635076637786	0.0436547336671697	-1.06227627812252	-1.33985474259703	0.34968221010064693	0.20829459771889644	0.4232	0.3457319118239549
ENSG00000178201	VN1R1	-20.6759951538862	-20.109679068365	0.107445441483756	0.19313466540331	-1.03057699643847	0.125147662636861	0.2556308348861188	0.22558920605124672	7e-4	0.008228959105285883
ENSG00000197128	ZNF772	-19.2587207742856	-19.7777654783351	0.0882554873607875	0.0664090311913297	-0.47632369649653	-0.778222587679954	0.31913293852523406	0.22803364298226178	0.2284	0.2560678517615324
ENSG00000121406	ZNF549	-20.7926330584882	-20.6107179466802	0.0957043811783291	0.0794577175177496	-1.21652927727552	-1.03247326550541	0.1984316858193714	0.3164482234521074	0.6116	0.41118548043870473
ENSG00000251369	ZNF550	-19.3483058840447	-19.5936235797982	0.0674491771430346	0.0628560415028562	-0.782132927227143	-0.752533356493519	0.2675282914762026	0.2615959026439529	0.9311	0.49575947179744245
ENSG00000083817	ZNF416	-19.9034185475952	-19.9331683351671	0.0883452511964714	0.0452320993552527	-0.782568350782965	-1.2397594249455	0.39175821364572316	0.2883090088504309	0.3859	0.3301672451251964
ENSG00000171649	ZIK1	-19.9393768840099	-20.3311135603375	0.0846223254900692	0.0510444792544774	-0.845254825343652	-1.31858796243476	0.2572143805399741	0.2604765926939117	0.1352	0.19326092987952342
ENSG00000183647	ZNF530	-20.8633518880909	-20.6186164986712	0.140359676412611	0.0410876782646411	-0.875316472287594	-1.6964728457369	0.1901670019101029	0.286654295232528	0.0362	0.09589735140471009
ENSG00000121417	ZNF211	-18.1290792430753	-18.7649623165455	0.150569060180097	0.132276724461866	0.359024614758847	0.223914247708284	0.22644119903041826	0.2391065992967744	0.6609	0.4264782592173527
ENSG00000204519	ZNF551	-20.264443056671	-20.3601299436955	0.182085615898027	0.0578775575570456	-0.255868780154734	-1.2087259208264	0.33676401518121735	0.30729548190480627	0.0835	0.1519138623943508
ENSG00000179909	ZNF154	-19.6201837797575	-19.9821390309923	0.137127858964877	0.115452594248898	-0.193040494224324	-0.32738947486036	0.2633716827778366	0.1860695318093374	0.7207	0.44385600798297276
ENSG00000083814	ZNF671	-19.6086071457222	-19.323896904289	0.19746549981482	0.0607050213105923	0.177264978587812	-0.693193250518006	0.29512948847814047	0.23494633720937344	0.0345	0.09340886790912956
ENSG00000152443	ZNF776	-19.3095964036768	-19.4136551319623	0.0729281246024162	0.0366243679042781	-0.687911594598136	-1.22907949492423	0.23930672955386792	0.21039520455831984	0.1192	0.1816006634374945
ENSG00000083828	ZNF586	-19.0655531378528	-19.7077762713868	0.062177791361627	0.0584073482901618	-0.752373878190269	-0.873814719672807	0.24310234253989402	0.353843377158403	0.6372	0.41904096924210665
ENSG00000269343	ZNF587B	-19.3463523461627	-19.8123768914335	0.0579855387264794	0.0734954402831571	-0.932494912674122	-0.693708540904624	0.3692696059183874	0.30416072982085224	0.3874	0.3307066202780243
ENSG00000198466	ZNF587	-19.6900922662753	-19.4343527931285	0.0694578702242722	0.19560320111918	-0.908482085423962	0.439085413307289	0.3308961707712623	0.1682820097264737	1e-4	0.0023391356057299523
ENSG00000270804		-19.0869352985557	-19.1130093020242	0.434386971375046	0.359735285828859	1.18380303011544	1.14870792865063	0.1880494245912697	0.1640369476580074	0.8883	0.48541050665042146
ENSG00000196724	ZNF418	-20.5441120741641	-19.6842211724435	0.28749293958754	0.097477329718195	0.0339867507069751	-0.351108427943778	0.23589864966540713	0.17307650969400745	0.1201	0.18232555133987013
ENSG00000152454		-19.2667018659438	-19.3118786509815	0.090000651197287	0.0744772697872694	-0.459980218146909	-0.48475295491837	0.30824529042616555	0.38297099891713887	0.9478	0.4996752969166013
ENSG00000177025	C19orf18	-20.4959206203782	-19.2995687181261	0.638791683815336	0.357200900952705	0.861686551308832	1.08708284293366	0.24276696642894974	0.28106690106954313	0.5021	0.3741435869165464
